% Model:              HY_100_sweep_SiN_Nist.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 7 2024, 21:04
% Table:              Table 2 - Global Evaluation 1
% daddy                                           Effective mode index                              Eigenvalue                                        real(ewfd.neff) (1)                               Frequency (Hz)
89                                                1.6065927217828462-7.01682756868311E-16i          -2.792148694272475E-9-6392982.763855377i          1.6065927217828462                                1.8986222799240025E14
89                                                1.6643919474553774                                -6622978.4861555705i                              1.6643919474553774                                1.8986222799240025E14
89                                                1.7117552655398582+2.164818401233402E-16i         8.614284465700896E-10-6811447.456572089i          1.7117552655398582                                1.8986222799240025E14
89                                                1.7904316029950584                                -7124517.758992112i                               1.7904316029950584                                1.8986222799240025E14
90                                                1.4424913293695625-6.429856610948985E-5i          -254.0879282087182-5700276.93486087i              1.4424913293695625                                1.8854871572327044E14
90                                                1.6018680378825312+3.971803292816489E-16i         1.5695330875743435E-9-6330084.100417681i          1.6018680378825312                                1.8854871572327044E14
90                                                1.6601849258687373+1.4324552203432141E-15i        5.660617354498855E-9-6560534.297748101i           1.6601849258687373                                1.8854871572327044E14
90                                                1.7083834089791798-4.094805831353284E-16i         -1.618139863856116E-9-6750999.707124123i          1.7083834089791798                                1.8854871572327044E14
90                                                1.7880470786452156                                -7065805.744081132i                               1.7880470786452156                                1.8854871572327044E14
91                                                1.4416666271218967-2.65793429282225E-4i           -1043.116408251688-5657875.433718584i             1.4416666271218967                                1.872532529668957E14
91                                                1.5971419058128595                                -6268044.070008845i                               1.5971419058128595                                1.872532529668957E14
91                                                1.6559633864378154-1.3714910165310947E-15i        -5.38246858463271E-9-6498891.204805392i           1.6559633864378154                                1.872532529668957E14
91                                                1.7050124141911291+4.4188113198838144E-16i        1.7341792854648853E-9-6691385.9771420965i         1.7050124141911291                                1.872532529668957E14
91                                                1.785659881879866                                 -7007890.027137794i                               1.785659881879866                                 1.872532529668957E14
92                                                1.4414771805728899-2.7924053932559746E-4i         -1088.411944081574-5618528.6858624285i            1.4414771805728899                                1.8597547022332503E14
92                                                1.592415025187441                                 -6206847.822078001i                               1.592415025187441                                 1.8597547022332503E14
92                                                1.6517274481322484+2.103774111728072E-15i         8.200001605728662E-9-6438033.271445269i           1.6517274481322484                                1.8597547022332503E14
92                                                1.7016425876137953                                -6632590.387447921i                               1.7016425876137953                                1.8597547022332503E14
92                                                1.7832699760982655                                -6950754.164116074i                               1.7832699760982655                                1.8597547022332503E14
93                                                1.4413084170777644-2.8677086192132993E-4i         -1110.1875946711802-5579795.3600106435i           1.4413084170777644                                1.8471500800985828E14
93                                                1.5876883758235985-1.915439914895942E-16i         -7.415319735095192E-10-6146481.993440945i         1.5876883758235985                                1.8471500800985828E14
93                                                1.6474775271437785+7.97689006124363E-16i          3.0881255964136067E-9-6377946.144459855i          1.6474775271437785                                1.8471500800985828E14
93                                                1.6982744940467642-7.979420959759571E-16i         -3.0891053933556474E-9-6574598.4895579005i        1.6982744940467642                                1.8471500800985828E14
93                                                1.7808776007285076-8.298399484304027E-16i         -3.2125928350514915E-9-6894383.225374362i         1.7808776007285076                                1.8471500800985828E14
94                                                1.4411442106372292-2.930778850373773E-4i          -1126.9661328801203-5541601.05863082i             1.4411442106372292                                1.8347151652386778E14
94                                                1.5829627826799244+7.063987479151835E-16i         2.716300020753205E-9-6086932.985279445i           1.5829627826799244                                1.8347151652386778E14
94                                                1.6432138582305127+1.739792534082423E-15i         6.689987079368065E-9-6318615.15947848i            1.6432138582305127                                1.8347151652386778E14
94                                                1.6949085297062376-3.3126793187695217E-16i        -1.2738175044730928E-9-6517395.5758039085i        1.6949085297062376                                1.8347151652386778E14
94                                                1.7784828116240592                                -6838761.97739763i                                1.7784828116240592                                1.8347151652386778E14
95                                                1.440981374523531-2.9895896021723693E-4i          -1141.8933412076774-5503922.796550573i            1.440981374523531                                 1.822446553191489E14
95                                                1.5782390019934016+2.1270409051235007E-15i        8.124372135466229E-9-6028187.300025965i           1.5782390019934016                                1.822446553191489E14
95                                                1.6389365891603613-2.6444030969002385E-15i        -1.0100470932950621E-8-6260025.7121041985i        1.6389365891603613                                1.822446553191489E14
95                                                1.69154500568427-6.217230198355054E-15i           -2.37471181967524E-8-6460967.006777151i           1.69154500568427                                  1.822446553191489E14
95                                                1.776085571370362+4.59668244806556E-16i           1.7557329859851558E-9-6783875.237889311i          1.776085571370362                                 1.822446553191489E14
96                                                1.4408188527121168-3.0466029061310406E-4i         -1155.9402546263996-5466746.283616014i            1.4408188527121168                                1.8103409299516906E14
96                                                1.5735178164229384-2.0014046879141677E-16i        -7.593717710641692E-10-5970231.898993907i         1.5735178164229384                                1.8103409299516906E14
96                                                1.63464588017968                                  -6202163.633325244i                               1.63464588017968                                  1.8103409299516906E14
96                                                1.6881842395646343-3.588966028759975E-16i         -1.361723346610588E-9-6405298.556669475i          1.6881842395646343                                1.8103409299516906E14
96                                                1.7736858437808116                                -6729708.232606292i                               1.7736858437808116                                1.8103409299516906E14
97                                                1.4406562026394414-3.102855946080545E-4i          -1169.5152303964064-5430059.919088947i            1.4406562026394414                                1.7983950689862028E14
97                                                1.5688000872110328+2.5848144155281476E-16i        9.742572260007465E-10-5913054.38384308i           1.5688000872110328                                1.7983950689862028E14
97                                                1.6303419662820726+4.690007498987893E-16i         1.767737624967175E-9-6145015.409851106i           1.6303419662820726                                1.7983950689862028E14
97                                                1.6848266063089885-4.816028622592166E-16i         -1.81523696943176E-9-6350376.591425244i           1.6848266063089885                                1.7983950689862028E14
97                                                1.7712836534381167                                -6676246.806316588i                               1.7712836534381167                                1.7983950689862028E14
98                                                1.4404931775957557-3.158827576719911E-4i          -1182.8068544672371-5393853.139786702i            1.4404931775957557                                1.7866058283671038E14
98                                                1.5640868739588139+4.635597409999804E-16i         1.7357757769076587E-9-5856643.4240825195i         1.5640868739588139                                1.7866058283671038E14
98                                                1.6260252998032765                                -6088568.696559135i                               1.6260252998032765                                1.7866058283671038E14
98                                                1.6814726565261355+8.305096779276075E-16i         3.1098010761771116E-9-6296188.492198594i          1.6814726565261355                                1.7866058283671038E14
98                                                1.7688792226587873                                -6623477.915366472i                               1.7688792226587873                                1.7866058283671038E14
99                                                1.4403296450686933-3.2147774536585646E-4i         -1195.9172565233685-5358116.082528598i            1.4403296450686933                                1.7749701480165778E14
99                                                1.559379064961124                                 -5800987.347120886i                               1.559379064961124                                 1.7749701480165778E14
99                                                1.621696122143552+5.292667874485879E-16i          1.968905448475493E-9-6032810.685235333i           1.621696122143552                                 1.7749701480165778E14
99                                                1.6781227495686346-1.032404528134027E-15i         -3.84060921387649E-9-6242721.257391032i           1.6781227495686346                                1.7749701480165778E14
99                                                1.7664725588324428                                -6571388.056359936i                               1.7664725588324428                                1.7749701480165778E14
100                                               1.4401655336287948-3.2708677208347927E-4i         -1208.9098826633617-5322839.365178172i            1.4401655336287948                                1.7634850470588234E14
100                                               1.5546775530825854                                -5746074.799370831i                               1.5546775530825854                                1.7634850470588234E14
100                                               1.617354661104112                                 -5977728.8489104565i                              1.617354661104112                                 1.7634850470588234E14
100                                               1.6747772250832837                                -6189962.149083698i                               1.6747772250832837                                1.7634850470588234E14
100                                               1.7640636430582457                                -6519963.978231331i                               1.7640636430582457                                1.7634850470588234E14
